id	label	model
142732	None	bangla-bert
503395	None	bangla-bert
97888	None	bangla-bert
107987	None	bangla-bert
538964	None	bangla-bert
516815	None	bangla-bert
675200	Abusive	bangla-bert
922846	None	bangla-bert
206055	Abusive	bangla-bert
580711	None	bangla-bert
433603	None	bangla-bert
913918	None	bangla-bert
681581	None	bangla-bert
584423	None	bangla-bert
81260	None	bangla-bert
736221	Religious Hate	bangla-bert
623514	None	bangla-bert
370581	Abusive	bangla-bert
192811	None	bangla-bert
217208	Political Hate	bangla-bert
889961	Abusive	bangla-bert
178079	None	bangla-bert
90439	None	bangla-bert
178971	None	bangla-bert
22665	None	bangla-bert
899276	Abusive	bangla-bert
310071	None	bangla-bert
360030	Abusive	bangla-bert
77977	Political Hate	bangla-bert
830214	Abusive	bangla-bert
38886	Profane	bangla-bert
105862	None	bangla-bert
702732	Abusive	bangla-bert
938497	None	bangla-bert
213252	None	bangla-bert
457833	None	bangla-bert
816803	Political Hate	bangla-bert
299704	None	bangla-bert
803472	None	bangla-bert
753215	None	bangla-bert
542741	None	bangla-bert
836974	Profane	bangla-bert
691680	None	bangla-bert
846299	None	bangla-bert
433275	Abusive	bangla-bert
756273	None	bangla-bert
740920	None	bangla-bert
43626	Political Hate	bangla-bert
267060	Political Hate	bangla-bert
457841	None	bangla-bert
875925	None	bangla-bert
707304	None	bangla-bert
305585	Political Hate	bangla-bert
677304	None	bangla-bert
402761	None	bangla-bert
142035	None	bangla-bert
322005	None	bangla-bert
49390	None	bangla-bert
707302	None	bangla-bert
333125	Political Hate	bangla-bert
416891	None	bangla-bert
781755	Abusive	bangla-bert
372629	None	bangla-bert
746812	None	bangla-bert
661051	Abusive	bangla-bert
223473	None	bangla-bert
366446	None	bangla-bert
439019	Political Hate	bangla-bert
89017	None	bangla-bert
833385	Profane	bangla-bert
701974	None	bangla-bert
532046	Abusive	bangla-bert
524121	None	bangla-bert
73484	None	bangla-bert
41759	None	bangla-bert
556898	Political Hate	bangla-bert
74071	None	bangla-bert
664811	None	bangla-bert
596155	None	bangla-bert
861670	None	bangla-bert
557487	None	bangla-bert
475743	None	bangla-bert
708802	None	bangla-bert
510655	None	bangla-bert
345029	None	bangla-bert
853057	None	bangla-bert
242665	Abusive	bangla-bert
823119	None	bangla-bert
608926	None	bangla-bert
480932	None	bangla-bert
641524	None	bangla-bert
571911	None	bangla-bert
787716	None	bangla-bert
265020	Abusive	bangla-bert
303183	None	bangla-bert
352571	Abusive	bangla-bert
263134	Abusive	bangla-bert
611932	Abusive	bangla-bert
868718	None	bangla-bert
503912	Political Hate	bangla-bert
844107	Abusive	bangla-bert
361784	Political Hate	bangla-bert
707013	None	bangla-bert
540056	None	bangla-bert
835721	None	bangla-bert
235755	None	bangla-bert
667776	None	bangla-bert
649091	None	bangla-bert
770663	Abusive	bangla-bert
449984	Abusive	bangla-bert
832298	None	bangla-bert
659157	Abusive	bangla-bert
271809	Abusive	bangla-bert
806432	Abusive	bangla-bert
137318	Abusive	bangla-bert
153306	None	bangla-bert
38470	Political Hate	bangla-bert
431582	Profane	bangla-bert
717164	None	bangla-bert
580143	None	bangla-bert
49990	Abusive	bangla-bert
845881	None	bangla-bert
28237	Political Hate	bangla-bert
448410	None	bangla-bert
392869	Abusive	bangla-bert
427357	Abusive	bangla-bert
803479	Abusive	bangla-bert
758098	Religious Hate	bangla-bert
120841	Political Hate	bangla-bert
801244	None	bangla-bert
925289	Abusive	bangla-bert
777026	Abusive	bangla-bert
7401	None	bangla-bert
766209	Political Hate	bangla-bert
146616	None	bangla-bert
449920	Profane	bangla-bert
395149	None	bangla-bert
783461	None	bangla-bert
323363	None	bangla-bert
857583	None	bangla-bert
535131	None	bangla-bert
449455	Abusive	bangla-bert
530188	None	bangla-bert
841983	Abusive	bangla-bert
863107	None	bangla-bert
441302	None	bangla-bert
398777	None	bangla-bert
756172	None	bangla-bert
706050	None	bangla-bert
514434	None	bangla-bert
513361	None	bangla-bert
516223	Profane	bangla-bert
31791	None	bangla-bert
143438	None	bangla-bert
799188	None	bangla-bert
336449	None	bangla-bert
767986	Abusive	bangla-bert
694508	None	bangla-bert
186493	Abusive	bangla-bert
104882	Abusive	bangla-bert
280325	None	bangla-bert
366514	None	bangla-bert
566626	None	bangla-bert
274439	Profane	bangla-bert
775968	None	bangla-bert
665640	None	bangla-bert
922707	None	bangla-bert
131971	None	bangla-bert
467462	None	bangla-bert
392346	Political Hate	bangla-bert
14129	None	bangla-bert
727009	Abusive	bangla-bert
202951	Abusive	bangla-bert
511558	None	bangla-bert
396493	None	bangla-bert
675473	None	bangla-bert
487864	None	bangla-bert
345179	None	bangla-bert
714384	None	bangla-bert
378869	Abusive	bangla-bert
91557	Abusive	bangla-bert
401006	None	bangla-bert
426265	None	bangla-bert
623520	None	bangla-bert
589727	None	bangla-bert
923659	None	bangla-bert
160999	None	bangla-bert
740411	None	bangla-bert
43188	Political Hate	bangla-bert
556371	Profane	bangla-bert
498484	None	bangla-bert
756549	None	bangla-bert
58026	None	bangla-bert
65446	None	bangla-bert
874914	Abusive	bangla-bert
19597	None	bangla-bert
815102	Abusive	bangla-bert
201654	None	bangla-bert
853021	Political Hate	bangla-bert
42693	None	bangla-bert
902699	None	bangla-bert
163301	None	bangla-bert
768898	Abusive	bangla-bert
708467	None	bangla-bert
892940	Abusive	bangla-bert
412303	None	bangla-bert
627277	Abusive	bangla-bert
614654	None	bangla-bert
606146	None	bangla-bert
909768	Abusive	bangla-bert
886619	None	bangla-bert
600015	None	bangla-bert
828619	None	bangla-bert
389728	None	bangla-bert
330316	None	bangla-bert
721390	None	bangla-bert
904984	None	bangla-bert
493861	None	bangla-bert
301713	Abusive	bangla-bert
528654	None	bangla-bert
341189	Abusive	bangla-bert
491121	None	bangla-bert
607638	None	bangla-bert
832986	None	bangla-bert
194409	Abusive	bangla-bert
568775	None	bangla-bert
6248	None	bangla-bert
283521	None	bangla-bert
422748	Religious Hate	bangla-bert
315603	None	bangla-bert
335993	None	bangla-bert
133932	None	bangla-bert
322271	None	bangla-bert
632849	None	bangla-bert
613926	Abusive	bangla-bert
552957	Profane	bangla-bert
529141	None	bangla-bert
280267	None	bangla-bert
879941	None	bangla-bert
30896	None	bangla-bert
179405	Political Hate	bangla-bert
520864	None	bangla-bert
790343	None	bangla-bert
48959	Abusive	bangla-bert
927620	None	bangla-bert
294304	Abusive	bangla-bert
794785	None	bangla-bert
182211	Profane	bangla-bert
659035	None	bangla-bert
538939	Abusive	bangla-bert
189018	None	bangla-bert
192575	None	bangla-bert
147960	None	bangla-bert
159833	None	bangla-bert
753935	None	bangla-bert
338203	Abusive	bangla-bert
704431	None	bangla-bert
573950	Profane	bangla-bert
901051	None	bangla-bert
350592	Abusive	bangla-bert
446695	None	bangla-bert
89903	Religious Hate	bangla-bert
115101	None	bangla-bert
541037	None	bangla-bert
209330	Political Hate	bangla-bert
500953	None	bangla-bert
683778	None	bangla-bert
758063	Religious Hate	bangla-bert
790595	Abusive	bangla-bert
214354	Political Hate	bangla-bert
660129	None	bangla-bert
791895	None	bangla-bert
804514	Abusive	bangla-bert
291269	None	bangla-bert
213508	None	bangla-bert
355146	Profane	bangla-bert
159040	None	bangla-bert
859308	Political Hate	bangla-bert
407731	None	bangla-bert
282452	Political Hate	bangla-bert
937710	None	bangla-bert
552667	Abusive	bangla-bert
858733	None	bangla-bert
839133	None	bangla-bert
90708	None	bangla-bert
637975	None	bangla-bert
853112	Profane	bangla-bert
467659	None	bangla-bert
310871	None	bangla-bert
40628	None	bangla-bert
752747	None	bangla-bert
71170	Abusive	bangla-bert
627017	None	bangla-bert
123474	None	bangla-bert
351319	None	bangla-bert
286351	Abusive	bangla-bert
171984	None	bangla-bert
635198	None	bangla-bert
377481	None	bangla-bert
632798	Political Hate	bangla-bert
444305	None	bangla-bert
484705	Abusive	bangla-bert
435790	Abusive	bangla-bert
239325	Political Hate	bangla-bert
926891	Abusive	bangla-bert
339484	None	bangla-bert
768466	Abusive	bangla-bert
113393	Profane	bangla-bert
341264	Profane	bangla-bert
782996	Profane	bangla-bert
521003	Profane	bangla-bert
939102	Abusive	bangla-bert
735297	None	bangla-bert
520870	None	bangla-bert
273146	Abusive	bangla-bert
202375	None	bangla-bert
661758	None	bangla-bert
85976	None	bangla-bert
382500	None	bangla-bert
313962	None	bangla-bert
236844	None	bangla-bert
75753	Profane	bangla-bert
114590	Political Hate	bangla-bert
638031	None	bangla-bert
221877	Political Hate	bangla-bert
604651	None	bangla-bert
878671	None	bangla-bert
495334	Abusive	bangla-bert
811282	None	bangla-bert
259819	None	bangla-bert
670825	Abusive	bangla-bert
641722	Abusive	bangla-bert
935988	None	bangla-bert
925559	None	bangla-bert
882102	None	bangla-bert
669815	Abusive	bangla-bert
862726	None	bangla-bert
202020	Abusive	bangla-bert
18287	None	bangla-bert
533374	Abusive	bangla-bert
697794	Abusive	bangla-bert
87756	None	bangla-bert
893669	Abusive	bangla-bert
444849	Abusive	bangla-bert
844583	Abusive	bangla-bert
855222	None	bangla-bert
293344	None	bangla-bert
867935	Profane	bangla-bert
422555	None	bangla-bert
648270	None	bangla-bert
35775	None	bangla-bert
158778	None	bangla-bert
729319	None	bangla-bert
861447	None	bangla-bert
7513	None	bangla-bert
743646	None	bangla-bert
679486	Abusive	bangla-bert
173289	None	bangla-bert
549862	Abusive	bangla-bert
223872	None	bangla-bert
614643	None	bangla-bert
741749	None	bangla-bert
253036	Political Hate	bangla-bert
656462	Abusive	bangla-bert
702468	None	bangla-bert
894938	None	bangla-bert
129604	Abusive	bangla-bert
343002	None	bangla-bert
882520	Profane	bangla-bert
184251	Political Hate	bangla-bert
17368	None	bangla-bert
527115	Profane	bangla-bert
353516	None	bangla-bert
82655	None	bangla-bert
934168	None	bangla-bert
471572	None	bangla-bert
498919	None	bangla-bert
460423	None	bangla-bert
669535	None	bangla-bert
10131	None	bangla-bert
402050	None	bangla-bert
295436	Abusive	bangla-bert
105937	None	bangla-bert
100261	Political Hate	bangla-bert
186855	None	bangla-bert
224878	Political Hate	bangla-bert
166022	None	bangla-bert
676170	None	bangla-bert
513806	None	bangla-bert
867603	None	bangla-bert
936619	None	bangla-bert
846248	Profane	bangla-bert
667270	None	bangla-bert
920288	Profane	bangla-bert
801728	Abusive	bangla-bert
439396	None	bangla-bert
263050	None	bangla-bert
736319	None	bangla-bert
625937	None	bangla-bert
397371	Political Hate	bangla-bert
814340	None	bangla-bert
183236	None	bangla-bert
445797	None	bangla-bert
196447	Political Hate	bangla-bert
733692	None	bangla-bert
65619	None	bangla-bert
251005	None	bangla-bert
166303	Abusive	bangla-bert
655944	None	bangla-bert
304580	Political Hate	bangla-bert
374398	None	bangla-bert
563387	None	bangla-bert
892900	None	bangla-bert
772935	Profane	bangla-bert
140849	None	bangla-bert
112914	None	bangla-bert
419410	Political Hate	bangla-bert
194764	Political Hate	bangla-bert
177216	None	bangla-bert
480343	Abusive	bangla-bert
588331	None	bangla-bert
499835	Profane	bangla-bert
567747	None	bangla-bert
179610	None	bangla-bert
808026	None	bangla-bert
139747	Profane	bangla-bert
57120	Political Hate	bangla-bert
270287	Profane	bangla-bert
349353	Profane	bangla-bert
432855	None	bangla-bert
610525	Political Hate	bangla-bert
751364	None	bangla-bert
561725	None	bangla-bert
318120	None	bangla-bert
421944	Abusive	bangla-bert
495294	Abusive	bangla-bert
910164	None	bangla-bert
191200	None	bangla-bert
594094	None	bangla-bert
6091	Profane	bangla-bert
726212	Abusive	bangla-bert
288385	Profane	bangla-bert
835866	None	bangla-bert
547370	None	bangla-bert
835225	Political Hate	bangla-bert
463349	None	bangla-bert
869747	None	bangla-bert
764292	None	bangla-bert
645588	Abusive	bangla-bert
277654	None	bangla-bert
250952	None	bangla-bert
120720	Abusive	bangla-bert
806214	None	bangla-bert
82152	Profane	bangla-bert
710383	None	bangla-bert
550788	Abusive	bangla-bert
824315	None	bangla-bert
556829	Abusive	bangla-bert
926619	None	bangla-bert
708007	None	bangla-bert
87652	Political Hate	bangla-bert
262145	None	bangla-bert
314775	None	bangla-bert
232240	None	bangla-bert
132119	None	bangla-bert
47848	None	bangla-bert
568660	None	bangla-bert
499294	Profane	bangla-bert
920633	None	bangla-bert
687641	None	bangla-bert
729470	None	bangla-bert
403998	None	bangla-bert
210170	None	bangla-bert
249628	Profane	bangla-bert
39307	Abusive	bangla-bert
199566	None	bangla-bert
461737	Political Hate	bangla-bert
319045	Abusive	bangla-bert
314468	None	bangla-bert
416780	None	bangla-bert
83140	None	bangla-bert
715328	Abusive	bangla-bert
927299	None	bangla-bert
25441	None	bangla-bert
117802	Abusive	bangla-bert
203342	None	bangla-bert
62978	None	bangla-bert
192623	None	bangla-bert
403512	Abusive	bangla-bert
270648	None	bangla-bert
522157	None	bangla-bert
345473	None	bangla-bert
910734	None	bangla-bert
286649	None	bangla-bert
539735	Abusive	bangla-bert
406625	None	bangla-bert
598894	None	bangla-bert
270311	None	bangla-bert
290552	None	bangla-bert
460810	None	bangla-bert
210125	None	bangla-bert
824538	None	bangla-bert
185190	None	bangla-bert
431650	None	bangla-bert
690480	None	bangla-bert
790012	Abusive	bangla-bert
172975	None	bangla-bert
474139	None	bangla-bert
409191	Political Hate	bangla-bert
930064	None	bangla-bert
490432	None	bangla-bert
352315	None	bangla-bert
18205	Abusive	bangla-bert
637056	None	bangla-bert
882800	None	bangla-bert
828360	Profane	bangla-bert
4129	None	bangla-bert
165298	Political Hate	bangla-bert
43142	Abusive	bangla-bert
223608	None	bangla-bert
79676	Abusive	bangla-bert
377105	Religious Hate	bangla-bert
737968	None	bangla-bert
188871	None	bangla-bert
297292	None	bangla-bert
930376	None	bangla-bert
629315	Abusive	bangla-bert
337602	None	bangla-bert
288024	Political Hate	bangla-bert
505255	None	bangla-bert
421234	None	bangla-bert
663718	None	bangla-bert
821804	None	bangla-bert
97507	Political Hate	bangla-bert
490807	None	bangla-bert
48913	Profane	bangla-bert
263139	None	bangla-bert
60543	Profane	bangla-bert
648048	None	bangla-bert
270315	None	bangla-bert
709849	None	bangla-bert
929932	None	bangla-bert
539899	Abusive	bangla-bert
588686	Abusive	bangla-bert
622240	Profane	bangla-bert
35113	Political Hate	bangla-bert
106138	None	bangla-bert
789301	None	bangla-bert
576852	None	bangla-bert
436169	Abusive	bangla-bert
798038	None	bangla-bert
688437	None	bangla-bert
936051	None	bangla-bert
505577	Religious Hate	bangla-bert
367181	None	bangla-bert
297917	Profane	bangla-bert
487718	Profane	bangla-bert
339435	None	bangla-bert
321159	None	bangla-bert
268880	None	bangla-bert
52505	Political Hate	bangla-bert
799900	Abusive	bangla-bert
382848	Abusive	bangla-bert
330086	Abusive	bangla-bert
61908	Abusive	bangla-bert
38787	None	bangla-bert
590088	Political Hate	bangla-bert
151927	None	bangla-bert
896970	Profane	bangla-bert
288260	None	bangla-bert
785839	None	bangla-bert
497917	None	bangla-bert
110551	Profane	bangla-bert
637427	None	bangla-bert
597567	None	bangla-bert
572564	None	bangla-bert
156940	Abusive	bangla-bert
913004	None	bangla-bert
272797	None	bangla-bert
527350	Abusive	bangla-bert
209058	Political Hate	bangla-bert
902679	Abusive	bangla-bert
648411	Abusive	bangla-bert
723765	None	bangla-bert
634606	None	bangla-bert
358410	None	bangla-bert
550490	None	bangla-bert
734157	None	bangla-bert
282695	Abusive	bangla-bert
8059	Abusive	bangla-bert
161918	None	bangla-bert
873513	Abusive	bangla-bert
801876	Abusive	bangla-bert
525471	None	bangla-bert
50717	None	bangla-bert
229037	Abusive	bangla-bert
70407	Profane	bangla-bert
46845	Profane	bangla-bert
11644	None	bangla-bert
173886	None	bangla-bert
827748	Abusive	bangla-bert
98878	None	bangla-bert
236475	Political Hate	bangla-bert
929632	None	bangla-bert
332759	None	bangla-bert
641146	None	bangla-bert
933324	None	bangla-bert
648925	Profane	bangla-bert
532858	None	bangla-bert
515966	None	bangla-bert
139703	None	bangla-bert
849046	None	bangla-bert
685949	None	bangla-bert
837859	Abusive	bangla-bert
882119	None	bangla-bert
229861	Political Hate	bangla-bert
865498	None	bangla-bert
98916	None	bangla-bert
934382	None	bangla-bert
556378	Political Hate	bangla-bert
621158	None	bangla-bert
50810	None	bangla-bert
453336	None	bangla-bert
416394	None	bangla-bert
602333	None	bangla-bert
561440	None	bangla-bert
769224	Abusive	bangla-bert
167355	Profane	bangla-bert
454609	None	bangla-bert
455603	None	bangla-bert
831001	None	bangla-bert
537100	None	bangla-bert
451891	None	bangla-bert
156880	Abusive	bangla-bert
536961	Abusive	bangla-bert
817894	None	bangla-bert
44816	None	bangla-bert
755301	Political Hate	bangla-bert
827254	None	bangla-bert
243668	Political Hate	bangla-bert
786240	None	bangla-bert
446055	Political Hate	bangla-bert
194365	Political Hate	bangla-bert
159577	None	bangla-bert
621372	Profane	bangla-bert
563166	None	bangla-bert
903605	None	bangla-bert
25719	None	bangla-bert
754904	Profane	bangla-bert
690970	None	bangla-bert
665330	Abusive	bangla-bert
629667	None	bangla-bert
759298	None	bangla-bert
355371	None	bangla-bert
299337	None	bangla-bert
426216	Abusive	bangla-bert
777204	None	bangla-bert
684582	None	bangla-bert
232639	Political Hate	bangla-bert
302833	Profane	bangla-bert
764276	None	bangla-bert
413319	None	bangla-bert
105973	None	bangla-bert
629246	None	bangla-bert
25701	None	bangla-bert
496255	None	bangla-bert
111992	Political Hate	bangla-bert
761186	Abusive	bangla-bert
665357	None	bangla-bert
541807	None	bangla-bert
794219	None	bangla-bert
313545	None	bangla-bert
384610	None	bangla-bert
48725	None	bangla-bert
716001	None	bangla-bert
690488	None	bangla-bert
372262	Abusive	bangla-bert
649443	Political Hate	bangla-bert
841547	None	bangla-bert
412478	None	bangla-bert
237750	None	bangla-bert
357337	None	bangla-bert
684141	None	bangla-bert
